Event,Date,Nutaku Gold,DAY,Month,Revenue,Fecha,Juego
nc_spent,2024-12-21T11:09:25.449895Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 11:09:25.449895+00:00,Proyecto Aurora
nc_spent,2024-12-21T11:09:38.348017Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 11:09:38.348017+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:22:54.945704Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 12:22:54.945704+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:23:19.256066Z,300.0,21/12/2024,diciembre-2024,3.0,2024-12-21 12:23:19.256066+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:45:01.873789Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 12:45:01.873789+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:53:25.691808Z,5000.0,21/12/2024,diciembre-2024,50.0,2024-12-21 12:53:25.691808+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:56:54.027808Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 12:56:54.027808+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:57:02.038022Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 12:57:02.038022+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:57:56.758468Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 12:57:56.758468+00:00,Proyecto Aurora
nc_spent,2024-12-21T12:58:07.388076Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 12:58:07.388076+00:00,Proyecto Aurora
nc_spent,2024-12-21T13:45:06.277817Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 13:45:06.277817+00:00,Proyecto Aurora
nc_spent,2024-12-21T13:45:13.08205Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 13:45:13.082050+00:00,Proyecto Aurora
nc_spent,2024-12-21T14:09:11.143232Z,1000.0,21/12/2024,diciembre-2024,10.0,2024-12-21 14:09:11.143232+00:00,Proyecto Aurora
nc_spent,2024-12-21T14:22:56.429238Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 14:22:56.429238+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:01:56.144769Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 15:01:56.144769+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:03:03.356525Z,2500.0,21/12/2024,diciembre-2024,25.0,2024-12-21 15:03:03.356525+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:03:34.05954Z,300.0,21/12/2024,diciembre-2024,3.0,2024-12-21 15:03:34.059540+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:05:03.34323Z,300.0,21/12/2024,diciembre-2024,3.0,2024-12-21 15:05:03.343230+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:08:00.655479Z,300.0,21/12/2024,diciembre-2024,3.0,2024-12-21 15:08:00.655479+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:13:53.882577Z,300.0,21/12/2024,diciembre-2024,3.0,2024-12-21 15:13:53.882577+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:14:07.359256Z,300.0,21/12/2024,diciembre-2024,3.0,2024-12-21 15:14:07.359256+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:15:11.028797Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 15:15:11.028797+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:15:45.577724Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 15:15:45.577724+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:25:54.650669Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 15:25:54.650669+00:00,Proyecto Aurora
nc_spent,2024-12-21T15:54:54.196297Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 15:54:54.196297+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:17:30.222896Z,2500.0,21/12/2024,diciembre-2024,25.0,2024-12-21 16:17:30.222896+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:24:53.724375Z,2000.0,21/12/2024,diciembre-2024,20.0,2024-12-21 16:24:53.724375+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:27:08.514593Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 16:27:08.514593+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:28:11.519781Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 16:28:11.519781+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:41:18.586014Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 16:41:18.586014+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:45:32.299878Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 16:45:32.299878+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:51:26.121039Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 16:51:26.121039+00:00,Proyecto Aurora
nc_spent,2024-12-21T16:56:51.416965Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 16:56:51.416965+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:07:51.83583Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 17:07:51.835830+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:18:43.106664Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 17:18:43.106664+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:20:02.214832Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 17:20:02.214832+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:24:36.263924Z,100.0,21/12/2024,diciembre-2024,1.0,2024-12-21 17:24:36.263924+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:24:57.677494Z,2000.0,21/12/2024,diciembre-2024,20.0,2024-12-21 17:24:57.677494+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:25:36.663687Z,2500.0,21/12/2024,diciembre-2024,25.0,2024-12-21 17:25:36.663687+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:39:10.326336Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 17:39:10.326336+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:39:48.425372Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 17:39:48.425372+00:00,Proyecto Aurora
nc_spent,2024-12-21T17:40:06.118909Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 17:40:06.118909+00:00,Proyecto Aurora
nc_spent,2024-12-21T18:02:40.517254Z,2000.0,21/12/2024,diciembre-2024,20.0,2024-12-21 18:02:40.517254+00:00,Proyecto Aurora
nc_spent,2024-12-21T18:46:40.678397Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 18:46:40.678397+00:00,Proyecto Aurora
nc_spent,2024-12-21T19:24:54.228251Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 19:24:54.228251+00:00,Proyecto Aurora
nc_spent,2024-12-21T20:16:49.46253Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 20:16:49.462530+00:00,Proyecto Aurora
nc_spent,2024-12-21T20:31:47.130616Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 20:31:47.130616+00:00,Proyecto Aurora
nc_spent,2024-12-21T20:34:46.540401Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 20:34:46.540401+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:08:29.66499Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 21:08:29.664990+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:22:58.688992Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 21:22:58.688992+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:32:20.339361Z,2000.0,21/12/2024,diciembre-2024,20.0,2024-12-21 21:32:20.339361+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:32:35.734849Z,10000.0,21/12/2024,diciembre-2024,100.0,2024-12-21 21:32:35.734849+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:36:33.531471Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 21:36:33.531471+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:36:54.956971Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 21:36:54.956971+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:37:05.874306Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 21:37:05.874306+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:37:17.191313Z,3999.0,21/12/2024,diciembre-2024,39.99,2024-12-21 21:37:17.191313+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:37:35.626495Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 21:37:35.626495+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:37:46.90204Z,499.0,21/12/2024,diciembre-2024,4.99,2024-12-21 21:37:46.902040+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:45:43.496301Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 21:45:43.496301+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:46:21.414753Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 21:46:21.414753+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:47:00.710381Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 21:47:00.710381+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:52:10.805142Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 21:52:10.805142+00:00,Proyecto Aurora
nc_spent,2024-12-21T21:54:52.982096Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 21:54:52.982096+00:00,Proyecto Aurora
nc_spent,2024-12-21T22:02:19.246112Z,1350.0,21/12/2024,diciembre-2024,13.5,2024-12-21 22:02:19.246112+00:00,Proyecto Aurora
nc_spent,2024-12-21T22:15:26.198698Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 22:15:26.198698+00:00,Proyecto Aurora
nc_spent,2024-12-21T22:55:45.884994Z,900.0,21/12/2024,diciembre-2024,9.0,2024-12-21 22:55:45.884994+00:00,Proyecto Aurora
nc_spent,2024-12-21T22:57:26.958986Z,1399.0,21/12/2024,diciembre-2024,13.99,2024-12-21 22:57:26.958986+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:01:59.604748Z,500.0,21/12/2024,diciembre-2024,5.0,2024-12-21 23:01:59.604748+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:03:03.736617Z,2990.0,21/12/2024,diciembre-2024,29.9,2024-12-21 23:03:03.736617+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:16:22.018798Z,1399.0,21/12/2024,diciembre-2024,13.99,2024-12-21 23:16:22.018798+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:24:48.632369Z,1399.0,21/12/2024,diciembre-2024,13.99,2024-12-21 23:24:48.632369+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:32:45.980043Z,1399.0,21/12/2024,diciembre-2024,13.99,2024-12-21 23:32:45.980043+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:38:04.90493Z,100.0,21/12/2024,diciembre-2024,1.0,2024-12-21 23:38:04.904930+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:43:40.32613Z,1399.0,21/12/2024,diciembre-2024,13.99,2024-12-21 23:43:40.326130+00:00,Proyecto Aurora
nc_spent,2024-12-21T23:52:30.786471Z,1599.0,21/12/2024,diciembre-2024,15.99,2024-12-21 23:52:30.786471+00:00,Proyecto Aurora
nc_spent,2024-12-22T00:05:14.756098Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 00:05:14.756098+00:00,Proyecto Aurora
nc_spent,2024-12-22T00:22:09.205537Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 00:22:09.205537+00:00,Proyecto Aurora
nc_spent,2024-12-22T00:37:41.362713Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 00:37:41.362713+00:00,Proyecto Aurora
nc_spent,2024-12-22T00:41:21.008172Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 00:41:21.008172+00:00,Proyecto Aurora
nc_spent,2024-12-22T00:43:11.188164Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 00:43:11.188164+00:00,Proyecto Aurora
nc_spent,2024-12-22T00:43:36.611364Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 00:43:36.611364+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:15:11.929061Z,2499.0,22/12/2024,diciembre-2024,24.99,2024-12-22 01:15:11.929061+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:18:06.509168Z,100.0,22/12/2024,diciembre-2024,1.0,2024-12-22 01:18:06.509168+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:33:20.187824Z,1000.0,22/12/2024,diciembre-2024,10.0,2024-12-22 01:33:20.187824+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:40:25.459731Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 01:40:25.459731+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:45:10.032134Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 01:45:10.032134+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:48:18.556148Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 01:48:18.556148+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:54:16.553619Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 01:54:16.553619+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:54:41.397049Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 01:54:41.397049+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:54:59.850263Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 01:54:59.850263+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:55:08.899167Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 01:55:08.899167+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:55:31.102566Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 01:55:31.102566+00:00,Proyecto Aurora
nc_spent,2024-12-22T01:58:15.878946Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 01:58:15.878946+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:04:22.787429Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 02:04:22.787429+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:12:29.340208Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 02:12:29.340208+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:12:39.713326Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 02:12:39.713326+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:12:49.464768Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 02:12:49.464768+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:12:59.374389Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 02:12:59.374389+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:13:09.848619Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 02:13:09.848619+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:13:21.475876Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 02:13:21.475876+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:13:32.347138Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 02:13:32.347138+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:13:43.206992Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 02:13:43.206992+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:16:09.068375Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:16:09.068375+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:16:17.204751Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:16:17.204751+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:16:25.417461Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:16:25.417461+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:16:33.773695Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:16:33.773695+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:18:54.907632Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:18:54.907632+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:19:03.812088Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:19:03.812088+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:19:11.750156Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:19:11.750156+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:20:36.973539Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:20:36.973539+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:20:44.533672Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:20:44.533672+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:20:52.730779Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:20:52.730779+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:21:01.688017Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:21:01.688017+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:22:37.541748Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:22:37.541748+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:22:47.387928Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:22:47.387928+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:22:54.985728Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:22:54.985728+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:23:05.849323Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 02:23:05.849323+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:26:30.946822Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 02:26:30.946822+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:26:37.972167Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 02:26:37.972167+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:26:45.240478Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 02:26:45.240478+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:27:43.990505Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 02:27:43.990505+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:29:45.296967Z,2000.0,22/12/2024,diciembre-2024,20.0,2024-12-22 02:29:45.296967+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:32:47.760287Z,5000.0,22/12/2024,diciembre-2024,50.0,2024-12-22 02:32:47.760287+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:39:24.217665Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 02:39:24.217665+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:39:57.022462Z,1000.0,22/12/2024,diciembre-2024,10.0,2024-12-22 02:39:57.022462+00:00,Proyecto Aurora
nc_spent,2024-12-22T02:53:01.530142Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 02:53:01.530142+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:18:06.879973Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:18:06.879973+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:18:31.254707Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:18:31.254707+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:18:53.817891Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:18:53.817891+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:19:25.753953Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:19:25.753953+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:23:38.465947Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 03:23:38.465947+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:24:07.773986Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 03:24:07.773986+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:41:45.552569Z,1500.0,22/12/2024,diciembre-2024,15.0,2024-12-22 03:41:45.552569+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:47:19.650975Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:47:19.650975+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:47:35.648695Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:47:35.648695+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:47:48.099395Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:47:48.099395+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:48:03.896123Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 03:48:03.896123+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:50:25.8474Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 03:50:25.847400+00:00,Proyecto Aurora
nc_spent,2024-12-22T03:56:38.177933Z,300.0,22/12/2024,diciembre-2024,3.0,2024-12-22 03:56:38.177933+00:00,Proyecto Aurora
nc_spent,2024-12-22T04:14:01.972638Z,1350.0,22/12/2024,diciembre-2024,13.5,2024-12-22 04:14:01.972638+00:00,Proyecto Aurora
nc_spent,2024-12-22T04:22:58.546747Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 04:22:58.546747+00:00,Proyecto Aurora
nc_spent,2024-12-22T04:54:28.551332Z,1000.0,22/12/2024,diciembre-2024,10.0,2024-12-22 04:54:28.551332+00:00,Proyecto Aurora
nc_spent,2024-12-22T04:55:05.520323Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 04:55:05.520323+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:07:58.013572Z,1350.0,22/12/2024,diciembre-2024,13.5,2024-12-22 05:07:58.013572+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:34:03.864225Z,2000.0,22/12/2024,diciembre-2024,20.0,2024-12-22 05:34:03.864225+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:34:26.635136Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 05:34:26.635136+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:34:32.868668Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 05:34:32.868668+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:34:39.521329Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 05:34:39.521329+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:34:47.331526Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 05:34:47.331526+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:34:57.207408Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:34:57.207408+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:35:04.34853Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:35:04.348530+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:35:11.167779Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:35:11.167779+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:35:18.619772Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:35:18.619772+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:35:33.742811Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 05:35:33.742811+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:36:13.530749Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 05:36:13.530749+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:36:27.418341Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 05:36:27.418341+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:36:37.080461Z,3999.0,22/12/2024,diciembre-2024,39.99,2024-12-22 05:36:37.080461+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:42:12.195291Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 05:42:12.195291+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:56:25.380716Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 05:56:25.380716+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:58:48.032986Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:58:48.032986+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:58:55.949362Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:58:55.949362+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:59:03.436088Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:59:03.436088+00:00,Proyecto Aurora
nc_spent,2024-12-22T05:59:23.942303Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 05:59:23.942303+00:00,Proyecto Aurora
nc_spent,2024-12-22T06:06:07.567228Z,2000.0,22/12/2024,diciembre-2024,20.0,2024-12-22 06:06:07.567228+00:00,Proyecto Aurora
nc_spent,2024-12-22T06:06:38.871741Z,1999.0,22/12/2024,diciembre-2024,19.99,2024-12-22 06:06:38.871741+00:00,Proyecto Aurora
nc_spent,2024-12-22T06:06:56.945974Z,900.0,22/12/2024,diciembre-2024,9.0,2024-12-22 06:06:56.945974+00:00,Proyecto Aurora
nc_spent,2024-12-22T06:25:47.484493Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 06:25:47.484493+00:00,Proyecto Aurora
nc_spent,2024-12-22T06:48:45.675115Z,1350.0,22/12/2024,diciembre-2024,13.5,2024-12-22 06:48:45.675115+00:00,Proyecto Aurora
nc_spent,2024-12-22T06:57:40.406375Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 06:57:40.406375+00:00,Proyecto Aurora
nc_spent,2024-12-22T07:44:10.447056Z,2000.0,22/12/2024,diciembre-2024,20.0,2024-12-22 07:44:10.447056+00:00,Proyecto Aurora
nc_spent,2024-12-22T07:57:26.645835Z,1350.0,22/12/2024,diciembre-2024,13.5,2024-12-22 07:57:26.645835+00:00,Proyecto Aurora
nc_spent,2024-12-22T07:57:50.510072Z,1350.0,22/12/2024,diciembre-2024,13.5,2024-12-22 07:57:50.510072+00:00,Proyecto Aurora
nc_spent,2024-12-22T08:11:26.797346Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 08:11:26.797346+00:00,Proyecto Aurora
nc_spent,2024-12-22T09:28:33.961174Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 09:28:33.961174+00:00,Proyecto Aurora
nc_spent,2024-12-22T10:30:31.108877Z,2000.0,22/12/2024,diciembre-2024,20.0,2024-12-22 10:30:31.108877+00:00,Proyecto Aurora
nc_spent,2024-12-22T11:02:43.126779Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 11:02:43.126779+00:00,Proyecto Aurora
nc_spent,2024-12-22T11:03:10.020358Z,500.0,22/12/2024,diciembre-2024,5.0,2024-12-22 11:03:10.020358+00:00,Proyecto Aurora
nc_spent,2024-12-22T11:32:28.39075Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 11:32:28.390750+00:00,Proyecto Aurora
nc_spent,2024-12-22T11:32:49.771273Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 11:32:49.771273+00:00,Proyecto Aurora
nc_spent,2024-12-22T11:37:00.093089Z,499.0,22/12/2024,diciembre-2024,4.99,2024-12-22 11:37:00.093089+00:00,Proyecto Aurora
